"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PUC_NUM","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
2017050738,"05","3","3905 HARTZDALE DRIVE","","CAMP HILL","PA","17011","LANE ENTERPRISES","6102724531","080000","","","","","N","","","","","","N","","1","00302618","08"
2017050877,"03","0","1164 PILGRIMS PATHWAY","","PEACH BOTTOM","PA","17563","R&K STONER LOGISTICS INC","7175489995","016720","","","","","N","","","","","","N","","1","00958013","07"
2017057821,"99","9","346 PENN ST","","WASHINGTON BORO","PA","17582","KREIDER MULCH FARMS INC","7178719177","019500","","","","","N","","","","","","N","","2","00754568","05"
2017066854,"04","4","580 N. COLEBROOK ROAD","","MANHEIM","PA","17545","WARIHAY ENTERPRISES INC.","7176696863","030000","","","","","N","","","","","","N","","2","","04"
2017067192,"03","9","2931 LINCOLN HWY","","GORDONVILLE","PA","17529","WD DUMP TRUCK SERVICE","7172882549","073280","","","","","N","","","","","","N","","2","00995052","09"
2017072428,"02","1","315 WALNUT STREET","","WRIGHTSVILLE","PA","17562","PUNCTUAL SERVICES","7176905899","025550","","","","","N","","","","","","N","A-0011349","2","00021067","09"
2017075016,"02","1","35 WINTERBERRY LN","","ETTERS","PA","17319","PARSON D&I","7173204442","","","","","","N","","","","","","U","","1","01379054","03"
2017078172,"99","9","UNKNOWN","","UNKNOWN","ZZ","999999","UNKNOWN","9999999999","","","","","","N","","","","","","U","","2","99999999","99"
2017079852,"02","1","505 PRINCE GEORGE DR","","LANCASTER","PA","17601","LARSEN LOGISTICS INC","8474881722","014000","","","","","N","","","","","","N","","1","00265752","03"
2017082551,"05","3","10580 COUNTRY GROVE CIRCLE","","DELMAR","DE","19940","VELIZ TRANSPORT","3022421572","080000","","","","","N","","","","","","N","","2","01997692","08"
2017088637,"03","9","26709 JOHNSON RD","","GEORGETOWN","DE","19947","SANTAY TRUCKING INC","3028566059","080000","","","","","N","","","","","","N","","1","01419763","08"
2017090930,"04","9","5 HOLLAND STREET","","LANDISVILLE","PA","17538","KLINE'S SERVICE LLC","7178988158","073280","","","","","N","","","","","","N","","1","00909888","04"
2017092281,"99","9","236 GOVERNOR STABLE ROAD","","BAINBRIDGE","PA","17502","CONOY PRODUCTS LLC","9999999999","054600","","","","","N","","","","","","U","","2","","05"
2017095356,"05","1","5085 WOOSTER RD W","","NORTON","OH","44203","WARWICK MOTOR CARRIERS INC","3306157159","080000","","","","","N","","","","","","N","","2","01509067","08"
2017096670,"03","9","1380 CLY RD","","YORK HAVEN","PA","17370","T N EXCAVATING LLC","7178015525","080000","","","","","N","","","","","","N","A-08916777","2","02189565","09"
2017097018,"02","4","1180 ZEIGLER ROAD","","ELIZABETHTOWN","PA","17022","DOUG LAMB CONSTRUCTION","7173678562","058400","","","","","N","","","","","","N","","1","02208645","09"
2017100249,"05","1","2135 SUBURBAN RD  APT.3","","YORK","PA","17403","BETHEL TRANSPORTATION SERVICES L","7173793913","080000","","","","","N","","","","","","N","","1","02780587","08"
2017113345,"99","1","310 NORTH ZARFOSS DR","","YORK","PA","17404","AS KINARD","7177923632","080000","","","","","N","","","","","","N","","2","01880751","08"
2017115126,"99","3","887 POINTVIEW AVE","","EPHRATA","PA","175222324","OMILLER GROUP","7176664115","073280","","","","","N","","","","","","","","2","02984618","00"
2017115717,"05","1","380 MAPLE SHADE ROAD","","KIRKWOOD","PA","17536","LESTER M PRANGE INC","7175292191","080000","","","","","N","","","","","","N","","1","00010675","06"
2017120011,"02","4","2 MOONNSTOWN LN","","NEWMANSTOWN","PA","17073","L AND N ZIMMERMAN EXCAVATING","7179492992","050000","","","","","N","","","","","","N","","1","01909304","03"
2017124617,"03","2","44 NORTH THIRD STREET","","DENVER","PA","17517","GEHMAN FEED MILL","7173365585","070000","","","","","N","","","","","","N","","2","00285357","04"
2017129695,"99","9","67 COVE HILL RD","","MARYSVILLE","PA","17503","LEHMANS AUTOMOTIVE","9999999999","016000","","","","","N","","","","","","N","","1","","05"
